timestamp,tweet_id,full_text,jpg_url,source,dog_name,favorite_count,retweet_count,rating_numerator,rating_denominator,first_dog_prediction,first_prediction_outcome,second_dog_prediction,second_prediction_outcome,third_dog_prediction,third_prediction_outcome,doggo,floofer,pupper,puppo
20160304 03:13 AM,705591895322394625,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,3250,1181,11,10,Basenji,True,Italian Greyhound,True,Miniature Pinscher,True,,,,
20160303 07:32 PM,705475953783398401,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Zara,3026,942,12,10,Golden Retriever,True,Labrador Retriever,True,Tennis Ball,False,,,,
20160303 05:19 PM,705442520700944385,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cooper,4547,1673,12,10,Great Pyrenees,True,Kuvasz,True,Seat Belt,False,,,,
20160303 04:23 PM,705428427625635840,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ambrose,3902,1730,11,10,Chihuahua,True,Quilt,False,Pembroke,True,,,pupper,
20160303 03:51 AM,705239209544720384,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jimothy,3075,767,11,10,Chihuahua,True,Toy Terrier,True,Mexican Hairless,True,,,,
20160303 02:49 AM,705223444686888960,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bode,2636,815,9,10,Egyptian Cat,False,Chesapeake Bay Retriever,True,Mexican Hairless,True,,,,
20160302 06:48 PM,705102439679201280,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Terrenth,2205,525,10,10,Collie,True,Chow,True,Pomeranian,True,,,,
20160302 04:23 PM,705066031337840642,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reese,2232,630,12,10,Airedale,True,Irish Terrier,True,Otterhound,True,,,,
20160302 03:30 AM,704871453724954624,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,4376,1140,12,10,Norfolk Terrier,True,Soft-Coated Wheaten Terrier,True,Norwich Terrier,True,,,,
20160302 01:56 AM,704847917308362754,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,5220,1575,12,10,Golden Retriever,True,Labrador Retriever,True,Tibetan Mastiff,True,,,,
20160302 12:05 AM,704819833553219584,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chesterson,2710,1012,7,10,Guinea Pig,False,Hamster,False,Wood Rabbit,False,,,,
20160301 08:11 PM,704761120771465216,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,6789,2978,13,10,Siamese Cat,False,Chihuahua,True,Basenji,True,,,pupper,
20160301 02:53 AM,704499785726889984,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,3007,1031,12,10,Chihuahua,True,Siamese Cat,False,Labrador Retriever,True,,,,
20160301 01:36 AM,704480331685040129,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lucia,3472,1090,11,10,Samoyed,True,Pomeranian,True,Arctic Fox,False,,,,
20160229 05:56 PM,704364645503647744,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bisquick,8209,3647,12,10,Pembroke,True,Cardigan,True,Chihuahua,True,,,,
20160229 04:47 PM,704347321748819968,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ralphson,1624,358,10,10,Teddy,False,Feather Boa,False,Brittany Spaniel,True,,,pupper,
20160229 01:17 AM,704113298707505153,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stanley,1897,577,8,10,Otter,False,Mink,False,Sea Lion,False,,,,
20160228 02:50 AM,703774238772166656,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1881,475,10,10,Labrador Retriever,True,Chesapeake Bay Retriever,True,Curly-Coated Retriever,True,,,,
20160228 02:29 AM,703769065844768768,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,3367,1169,10,10,Boxer,True,Greater Swiss Mountain Dog,True,Bull Mastiff,True,,,,
20160227 05:24 PM,703631701117943808,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bella,2657,699,11,10,Window Shade,False,Window Screen,False,Brass,False,,,,
20160227 04:03 PM,703611486317502464,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Scooter,3949,1565,10,10,Pembroke,True,Basenji,True,Cardigan,True,,,pupper,
20160227 03:42 AM,703425003149250560,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,3892,1404,9,10,Miniature Pinscher,True,Sleeping Bag,False,Italian Greyhound,True,,,,
20160227 02:32 AM,703407252292673536,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,2514,717,10,10,Doormat,False,Turnstile,False,Carton,False,,,pupper,
20160227 12:55 AM,703382836347330562,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Charlie,3598,1164,12,10,Golden Retriever,True,Standard Poodle,True,Tibetan Mastiff,True,,,,
20160226 11:10 PM,703356393781329922,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Socks,1959,395,9,10,Border Collie,True,Collie,True,English Springer,True,,,,
20160226 05:20 PM,703268521220972544,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,2018,560,12,10,Wool,False,Fur Coat,False,Kuvasz,True,,,pupper,
20160225 07:04 PM,702932127499816960,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chip,2664,743,6,10,Wallaby,False,Wombat,False,Beaver,False,,,,
20160225 02:42 AM,702684942141153280,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lucy,3321,1100,11,10,Golden Retriever,True,Chesapeake Bay Retriever,True,Brittany Spaniel,True,,,,
20160225 01:47 AM,702671118226825216,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rambo,2258,572,10,10,Bloodhound,True,Sussex Spaniel,True,Clumber,True,,,,
20160224 08:56 PM,702598099714314240,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sansa,12498,3528,11,10,Kelpie,True,Badger,False,Siamese Cat,False,,,pupper,
20160224 02:36 AM,702321140488925184,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,3359,1063,12,10,West Highland White Terrier,True,Scotch Terrier,True,Old English Sheepdog,True,,,,
20160223 11:39 PM,702276748847800320,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,2537,785,11,10,Boston Bull,True,French Bulldog,True,American Staffordshire Terrier,True,,,,
20160223 07:44 PM,702217446468493312,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,4917,1376,9,10,Golden Retriever,True,Chow,True,Cocker Spaniel,True,,,,
20160223 04:06 AM,701981390485725185,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fiji,3543,1015,12,10,Pomeranian,True,Weasel,False,Yorkshire Terrier,True,,,,
20160223 02:12 AM,701952816642965504,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rilo,3922,1051,11,10,Toy Poodle,True,Miniature Poodle,True,Standard Poodle,True,,,,
20160222 09:59 PM,701889187134500865,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bilbo,3626,1424,11,10,French Bulldog,True,Staffordshire Bullterrier,True,Soap Dispenser,False,,,,
20160222 02:57 AM,701601587219795968,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Coopson,2141,469,10,10,Chihuahua,True,Pembroke,True,Toy Terrier,True,,,,
20160222 12:53 AM,701570477911896070,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yoda,2887,952,9,10,Yorkshire Terrier,True,Silky Terrier,True,Australian Terrier,True,,,,
20160221 11:13 PM,701545186879471618,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Millie,2724,626,10,10,Border Collie,True,Cardigan,True,Toy Terrier,True,,,pupper,
20160221 01:19 AM,701214700881756160,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,12534,5255,12,10,Chihuahua,True,Pembroke,True,Basenji,True,,,,
20160220 03:51 AM,700890391244103680,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chet,2271,582,11,10,White Wolf,False,Schipperke,True,West Highland White Terrier,True,,,,
20160220 01:00 AM,700847567345688576,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Crouton,2510,515,10,10,Rhodesian Ridgeback,True,Redbone,True,Whippet,True,,,,
20160219 09:39 PM,700796979434098688,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,https://pbs.twimg.com/media/Cbm7IeUXIAA6Lc-.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Daniel,2503,977,7,10,Tailed Frog,False,Tree Frog,False,Bullfrog,False,,,,
20160219 06:24 PM,700747788515020802,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",very,23459,9609,11,10,Great Pyrenees,True,Samoyed,True,Maltese Dog,True,,,,
20160219 03:11 AM,700518061187723268,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Vincent,2690,819,10,10,American Staffordshire Terrier,True,Staffordshire Bullterrier,True,Chihuahua,True,,,,
20160219 02:20 AM,700505138482569216,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kaia,2344,589,12,10,Bath Towel,False,Norwegian Elkhound,True,Great Dane,True,,,,
20160218 11:28 PM,700462010979500032,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Murphy,4237,1841,6,10,Hamster,False,Pomeranian,True,Angora,False,,,,
20160218 03:58 AM,700167517596164096,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dotsy,2706,765,10,10,Beagle,True,Pembroke,True,Siberian Husky,True,,,,
20160218 02:54 AM,700151421916807169,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,https://pbs.twimg.com/media/CbdwATgWwAABGID.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,2294,687,11,10,Tennis Ball,False,Italian Greyhound,True,Staffordshire Bullterrier,True,,,pupper,
20160218 02:24 AM,700143752053182464,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,7712,2809,10,10,Golden Retriever,True,Crossword Puzzle,False,Binder,False,,,pupper,
20160217 09:02 PM,700062718104104960,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,https://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Eazy,2721,711,6,10,Hummingbird,False,Peacock,False,Eel,False,,,,
20160217 06:49 PM,700029284593901568,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Coops,2128,603,10,10,West Highland White Terrier,True,Maltese Dog,True,Dandie Dinmont,True,,,,
